STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spdeps,Main expenditure type,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IS,Iceland,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IS,Iceland,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IS,Iceland,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IS,Iceland,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IS,Iceland,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2014,,7493,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2015,,6899,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2016,,7754,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2017,,7260,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2018,,6679,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2019,,6406,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2020,,7733,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2021,,6883,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2022,,5620,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,IT,Italy,2023,,5988,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2014,,163.51,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2015,,148.91,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2016,,133.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2017,,110.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2019,,0.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2020,,0.6,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2021,,4.85,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2022,,4.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LT,Lithuania,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2014,,14.26,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2015,,19.05,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2016,,19.39,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2017,,18.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2018,,45.7,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2019,,49.63,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2020,,46.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2021,,47.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2022,,52.09,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LU,Luxembourg,2023,,55.27,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2014,,0.89,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2015,,0.92,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2016,,0.94,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2017,,1.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2018,,1.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2019,,1.26,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2020,,1.21,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2021,,1.01,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2022,,1.21,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,LV,Latvia,2023,,1.37,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2016,,1.28,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2017,,1.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2018,,1.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2019,,1.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2020,,0.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2021,,1.45,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2022,,1.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,ME,Montenegro,2023,,1,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MK,North Macedonia,2015,,20.24,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MK,North Macedonia,2016,,17.82,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MK,North Macedonia,2017,,16.65,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2014,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2015,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2016,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2017,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2018,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2022,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,MT,Malta,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2014,,2464,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2015,,2367,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2016,,3025,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2017,,2855,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2018,,1655,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2019,,1820,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2020,,14524,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2021,,12454,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2022,,4167,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NL,Netherlands,2023,,2990,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2014,,77.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2015,,64.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2016,,46.16,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2017,,38.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2018,,36.69,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2019,,47.11,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2020,,37.2,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2021,,30.01,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2022,,44.21,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,NO,Norway,2023,,70.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2014,,43.26,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2015,,49,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2016,,1327.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2017,,911.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2018,,608.24,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2019,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2020,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2021,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PL,Poland,2023,,0,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2014,,1704.93,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2015,,1097.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2016,,1429.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2017,,1440.08,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2018,,1157.09,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2019,,1179.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2020,,1371.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2021,,1800.21,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2022,,1524.82,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,PT,Portugal,2023,,1395.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2014,,16.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2015,,14.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2016,,14.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2017,,14.56,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2018,,14.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2019,,14.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2020,,13.75,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,OTH,Other expenditure,MIO_EUR,Million euro,RO,Romania,2021,,13.51,,,,,
