DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Luxembourg,2024,17.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2015,22.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2016,20.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2017,20.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2018,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2019,16.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2020,17.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2021,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2022,18.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2023,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Latvia,2024,16.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2015,41.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2016,41.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2017,39.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2018,37.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2019,33.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2020,34.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2021,36.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Montenegro,2022,32.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2015,39.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2016,37.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2017,35.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2018,32.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2019,31.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2020,31.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2021,30.3,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2022,30.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,North Macedonia,2023,26.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2015,18.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2016,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2017,14.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2018,13.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2019,15.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2020,16.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2021,15.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2022,14.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2023,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Malta,2024,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2015,15.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2016,14.6,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2017,14.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2018,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2019,14.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2020,14.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2021,14.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2022,14.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2023,14.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Netherlands,2024,13.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2015,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2016,14.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2017,14.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2018,15.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2019,15.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2020,16.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2021,15.7,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2022,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2023,15.8,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Norway,2024,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2015,20.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2016,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2017,16.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2018,15.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2019,14.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2020,13.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2021,14.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2022,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2023,13.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Poland,2024,14.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2015,24.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2016,21.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2017,20.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2018,18.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2019,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2020,16.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2021,19.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2022,18.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2023,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Portugal,2024,15.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2015,40.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2016,40.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2017,36.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2018,33.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2019,29.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2020,28.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2021,28.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2022,28.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2023,28.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Romania,2024,22.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2015,38.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2016,30.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2017,37.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2018,32.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2019,28.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2020,27.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2021,24.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2022,24.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2023,22.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Serbia,2024,20.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2015,17.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2016,16.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2017,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2018,17.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2019,17.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2020,17.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2021,17.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2022,18.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2023,18.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Sweden,2024,18.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2015,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2016,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2017,14.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2018,12.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2019,11.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2020,11.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2021,10.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2022,10.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2023,11.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovenia,2024,11.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2015,16.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2016,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2017,14.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2018,13.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2019,13.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2020,12.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2021,14.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2022,14.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2023,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Slovakia,2024,18.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2015,22.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2016,23.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2017,29.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2018,29.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2019,30.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2020,31.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2021,31.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2022,30.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2023,27.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,Türkiye,2024,25.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,United Kingdom,2015,20.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,United Kingdom,2016,19.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,United Kingdom,2017,18.6,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 25 to 49 years,Total,United Kingdom,2018,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2017,63.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2018,56.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2019,54.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2020,50.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2021,48.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Albania,2022,45.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2015,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2016,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2017,14.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2018,14.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2019,15.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2020,14.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2021,15.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2022,16.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2023,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Austria,2024,16.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2015,27.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2016,29.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2017,26.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2018,24.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2019,24.1,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2020,23.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2021,22.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2022,22.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2023,22.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Belgium,2024,23.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2015,41.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2016,39.0,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2017,35.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2018,31.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2019,29.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2020,28.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2021,25.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2022,26.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2023,25.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Bulgaria,2024,24.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2015,18.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2016,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2017,17.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2018,14.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2019,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2020,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2021,16.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2022,17.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2023,18.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Switzerland,2024,18.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2015,29.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2016,29.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2017,27.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2018,24.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2019,21.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2020,19.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2021,18.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2022,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2023,18.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Cyprus,2024,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Czechia,2015,13.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 50 to 64 years,Females,Czechia,2016,13.1,,
